study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_since_last_displacement_trigger,distance_trend,movement_trend,is_first_playthrough
EcIXGsPG4PjL,164,0,EnemyHit,P2,P2Enemy,44,3.79,-1,None,None,True
EcIXGsPG4PjL,164,0,EnemyHit,P1,P1Enemy,44,10.64,-1,None,None,True
EcIXGsPG4PjL,164,0,BulletMiss,P1,P1Enemy,44,3.79,-1,None,None,True
EcIXGsPG4PjL,164,0,Nerf,P1,P1Enemy,44,10.64,-1,None,None,True
EcIXGsPG4PjL,164,0,BulletMiss,P2,P2Enemy,44,3.79,-1,None,None,True
EcIXGsPG4PjL,164,1,EnemyKill,P2,P2Enemy,45,3.79,-1,None,None,True
EcIXGsPG4PjL,164,2,EnemyKill,P2,P2Enemy,46,3.79,-1,None,None,True
EcIXGsPG4PjL,164,2,BulletMiss,P2,P2Enemy,46,3.79,-1,None,None,True
EcIXGsPG4PjL,164,2,EnemyHit,P2,P2Enemy,46,3.79,-1,None,None,True
EcIXGsPG4PjL,164,2,EnemyHit,P1,P1Enemy,46,10.64,-1,None,None,True
EcIXGsPG4PjL,176,2,BulletMiss,P2,P2Enemy,46,3.79,-1,None,None,True
EcIXGsPG4PjL,176,2,BulletMiss,P1,P1Enemy,47,3.79,-1,None,None,True
EcIXGsPG4PjL,176,2,EnemyHit,P2,P2Enemy,47,3.79,-1,None,None,True
EcIXGsPG4PjL,188,3,EnemyKill,P1,P1Enemy,47,10.64,-1,None,None,True
EcIXGsPG4PjL,188,3,BulletMiss,P2,P2Enemy,48,3.79,-1,None,None,True
EcIXGsPG4PjL,188,3,EnemyHit,P2,P2Enemy,48,3.79,-1,None,None,True
EcIXGsPG4PjL,188,3,EnemyHit,P1,P1Enemy,48,10.64,-1,None,None,True
EcIXGsPG4PjL,188,4,EnemyKill,P2,P2Enemy,49,3.79,-1,None,None,True
EcIXGsPG4PjL,188,4,EnemyHit,P1,P1Enemy,49,10.64,-1,None,None,True
EcIXGsPG4PjL,200,5,EnemyKill,P1,P1Enemy,49,10.64,-1,None,None,True
EcIXGsPG4PjL,200,5,BulletMiss,P1,P1Enemy,49,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,EnemyHit,P2,P2Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,SecondaryAttack,P2,P2Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,EnemyHit,P2,P2Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,EnemyHit,P2,P2Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,EnemyHit,P2,P2Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,200,5,BulletMiss,P1,P1Enemy,50,3.79,-1,None,None,True
EcIXGsPG4PjL,245,5,EnemyHit,P1,P1Enemy,51,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,51,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,51,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,52,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,BulletMiss,P1,P1Enemy,52,3.79,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,52,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,52,10.64,-1,None,None,True
EcIXGsPG4PjL,245,0,EnemyHit,P1,P1Enemy,52,10.64,-1,None,None,True
EcIXGsPG4PjL,245,1,EnemyKill,P2,P2Enemy,52,3.79,-1,None,None,True
EcIXGsPG4PjL,245,1,BulletMiss,P1,P1Enemy,52,3.79,-1,None,None,True
EcIXGsPG4PjL,245,2,EnemyKill,P1,P1Enemy,52,10.64,-1,None,None,True
EcIXGsPG4PjL,245,2,BulletMiss,P2,P2Enemy,52,3.79,-1,None,None,True
EcIXGsPG4PjL,245,2,EnemyHit,P1,P1Enemy,53,10.64,-1,None,None,True
EcIXGsPG4PjL,245,2,EnemyHit,P2,P2Enemy,53,3.79,-1,None,None,True
EcIXGsPG4PjL,257,3,EnemyKill,P1,P1Enemy,54,10.64,-1,None,None,True
EcIXGsPG4PjL,257,3,BulletMiss,P2,P2Enemy,54,3.79,-1,None,None,True
EcIXGsPG4PjL,260,4,EnemyKill,P2,P2Enemy,54,3.79,-1,None,None,True
EcIXGsPG4PjL,268,4,SecondaryAttack,P1,P1Enemy,54,10.64,-1,None,None,True
EcIXGsPG4PjL,268,4,BulletMiss,P1,P1Enemy,54,3.79,-1,None,None,True
EcIXGsPG4PjL,268,4,EnemyHit,P1,P1Enemy,54,10.64,-1,None,None,True
EcIXGsPG4PjL,268,4,EnemyHit,P2,P2Enemy,55,3.79,-1,None,None,True
EcIXGsPG4PjL,268,4,BulletMiss,P2,P2Enemy,55,3.79,-1,None,None,True
EcIXGsPG4PjL,268,4,EnemyHit,P1,P1Enemy,55,10.64,-1,None,None,True
EcIXGsPG4PjL,304,4,EnemyHit,P2,P2Enemy,56,3.79,-1,None,None,True
EcIXGsPG4PjL,304,4,BulletMiss,P2,P2Enemy,56,3.79,-1,None,None,True
EcIXGsPG4PjL,304,1,EnemyKill,P1,P1Enemy,56,10.64,-1,None,None,True
