study_id,score,combo,event_type,event_actuator,event_receiver,elapse_time,distance_between_players,distance_trend,movement_trend
0,2292,8,EnemyHit,P2,P2Enemy,179,24.00,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,24.00,None,None
0,2292,8,BulletMiss,P2,P2Enemy,179,24.00,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.97,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,8,EnemyHit,P2,P2Enemy,179,23.96,None,None
0,2292,9,EnemyKill,P1,P1Enemy,179,23.93,None,None
0,2292,9,End,None,None,180,0.00,None,None
